event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z,assisted,x_distance,y_distance,distance,angle
shot,625f6f19-e90b-4746-b50c-d734569067f9,1399,1,00:28:20.301,28,20,36,Valencia,From Goal Kick,,Valencia,Kevin Gameiro,Right Center Forward,0.774486,,0.16636585,7757304f-851c-427a-ae3a-f069a6dc2b71,foot,Open Play,Saved,Volley,True,,,,,,111.7,39.8,118.9,43.0,1.3,1,8.299999999999997,0.20000000000000284,8.302409288875126,1.380354073444472
shot,9ef08c02-7026-4cd1-a3c1-16d5ab21378a,1403,1,00:29:04.252,29,4,37,Valencia,From Corner,,Valencia,Gabriel Armando de Abreu,Left Center Back,0.516594,,0.05708046,5f5eaa37-c9d4-4f30-8f92-c1264e9280ad,head,Open Play,Wayward,Normal,,,,,,,109.1,43.5,112.4,36.4,,1,10.900000000000006,3.5,11.448143954370948,17.80187205149087
shot,1413a614-9e89-4f76-bfee-0562f231649f,1450,1,00:30:17.717,30,17,39,Valencia,Regular Play,,Valencia,Francis Coquelin,Right Center Midfield,0.703897,,0.03796274,,foot,Open Play,Saved,Half Volley,True,,,,,,97.3,34.3,118.8,39.7,0.2,0,22.700000000000003,5.700000000000003,23.404700382615456,14.095617311453935
shot,e953a145-49e8-458c-b712-903533d261e9,1724,1,00:35:28.639,35,28,58,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Right Center Forward,1.278671,,0.025415849,,foot,Free Kick,Saved,Normal,,,,,,,87.7,44.6,119.0,41.4,0.7,0,32.3,4.600000000000001,32.62590994899605,8.105266733902562
shot,0aa78186-9b46-4c3d-a364-81aa1466f102,2318,2,00:00:29.688,45,29,84,Barcelona,Regular Play,,Barcelona,Anssumane Fati,Right Wing Back,1.025243,,0.09033378,f20b44bd-ff91-4df8-ba0a-3184ec005ff8,foot,Open Play,Off T,Normal,,,,,,,100.7,46.8,120.0,34.4,0.5,1,19.299999999999997,6.799999999999997,20.4628932460686,19.408971790008962
shot,21df5462-a347-4b99-b259-b169be47617c,2387,2,00:02:00.947,47,0,91,Valencia,From Free Kick,,Valencia,Maximiliano Gómez González,Left Center Forward,1.948531,,0.019488186,95ed7c3f-6b84-45e8-a3f1-8a9b094e3b10,foot,Open Play,Wayward,Normal,,,,,,,105.1,61.1,113.9,32.5,,1,14.900000000000006,21.1,25.830602006147675,54.77174735202086
shot,aac01ff0-ced6-4f6f-a5a7-50351283931a,2395,2,00:02:09.062,47,9,91,Valencia,From Free Kick,,Valencia,Maximiliano Gómez González,Left Center Forward,0.242055,,0.024712846,,foot,Open Play,Goal,Normal,,,,,,True,108.9,54.9,120.0,41.7,2.2,0,11.099999999999994,14.899999999999999,18.580096878111263,53.31512575679189
shot,c1d306a4-9d35-47dd-80c2-89077ee8c26f,2480,2,00:04:53.015,49,53,95,Barcelona,From Free Kick,,Barcelona,Frenkie de Jong,Right Center Midfield,1.025163,True,0.17905034,,foot,Open Play,Saved,Normal,,,,,,,108.7,38.9,120.0,38.3,0.2,0,11.299999999999997,1.1000000000000014,11.353413583587976,5.559947263309544
shot,e21c020b-2f7f-4041-be3f-f2c7978efe9b,2801,2,00:11:59.441,56,59,113,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Right Center Forward,0.045128,,0.08825226,1c678eac-ca95-4f92-9506-ca2d5a86d391,foot,Open Play,Blocked,Normal,,,,,,,110.8,37.1,112.0,37.1,,1,9.200000000000003,2.8999999999999986,9.64624279188535,17.495757877186417
shot,82be98da-2f8c-4c8a-bfae-b4e134f0234c,2854,2,00:13:13.477,58,13,115,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Right Center Forward,0.912512,,0.058154147,181d1d9f-c217-462c-9886-5a19e99bf225,foot,Open Play,Off T,Normal,,,,,,,102.0,30.5,120.0,44.6,0.2,1,18.0,9.5,20.35313243704762,27.82409638425326
shot,758c9b88-d509-4e8a-98b0-1a21598f314c,3272,2,00:22:01.729,67,1,127,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Right Center Forward,1.273518,,0.035974193,6b41449d-444c-4e82-b131-c1badc024a98,foot,Open Play,Off T,Normal,True,,,,,,102.6,24.3,120.0,42.5,3.3,1,17.400000000000006,15.7,23.436083290515935,42.05989977621661
shot,40739665-cb79-4e83-b008-a8ff36ebf1a5,3341,2,00:24:35.569,69,35,130,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Right Center Forward,0.805775,,0.06507572,44f037ee-082e-44c2-a3ee-f2b608b74c31,head,Open Play,Off T,Normal,,,,,,,108.1,43.2,120.0,44.9,2.7,1,11.900000000000006,3.200000000000003,12.322743201089606,15.051219992590985
shot,03a2ea54-3a61-4095-bc5b-a34f1070650d,3424,2,00:27:54.214,72,54,134,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Right Center Forward,0.9344,,0.09268092,,foot,Free Kick,Saved,Normal,,,,,,,99.1,29.9,118.9,41.3,1.6,0,20.900000000000006,10.100000000000001,23.212496634356253,25.792322584781587
shot,771095bb-c588-4a79-b924-e5f060273c6b,3577,2,00:31:29.851,76,29,143,Valencia,From Throw In,,Valencia,Maximiliano Gómez González,Left Center Forward,0.845596,,0.2068874,fbe9f9e2-b071-4f97-bb72-a5a9424aad56,foot,Open Play,Goal,Normal,,,,,,,104.3,31.7,120.0,43.1,0.3,1,15.700000000000003,8.3,17.758941409892653,27.863725496424014
shot,ac044f6b-0b77-42ce-8d50-eb9e8d3f4e3c,3778,2,00:40:52.216,85,52,151,Barcelona,From Throw In,,Barcelona,Lionel Andrés Messi Cuccittini,Right Center Forward,1.160454,,0.025004447,950fcf24-8dd4-41c9-b8ba-ff13720bf1f4,foot,Open Play,Saved,Normal,,,,,,,93.5,43.0,118.9,43.3,0.2,1,26.5,3.0,26.669270706189174,6.458816378718657
shot,e0f0fcef-4528-4f7a-82be-bdb140a2a4b5,3815,2,00:41:53.982,86,53,153,Barcelona,From Keeper,,Barcelona,Ivan Rakitić,Right Center Midfield,0.259865,,0.12741165,,foot,Open Play,Blocked,Volley,True,,,,,,103.8,42.4,108.6,41.7,,0,16.200000000000003,2.3999999999999986,16.37681287674742,8.426969021480666
shot,24d64308-5b20-4ab7-b3ff-5d2ffbbc54e4,3959,2,00:46:15.373,91,15,159,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Right Center Forward,1.330726,,0.03853378,,foot,Free Kick,Off T,Normal,,,,,,,93.5,52.0,120.0,40.9,6.2,0,26.5,12.0,29.090376415577712,24.362453015312187
shot,08419e8f-ba52-424b-841a-0d3113138550,3999,2,00:47:22.596,92,22,161,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Right Center Forward,0.415345,,0.23027422,47c0787a-b218-4d99-ab48-fa18a607dce6,foot,Open Play,Saved,Normal,,,,,,,110.0,31.5,118.1,36.9,0.9,1,10.0,8.5,13.124404748406688,40.36453657309736
shot,501d4be4-56b7-40d1-a756-f5454d08a9b0,226,1,00:05:16.723,5,16,8,Barcelona,Regular Play,,Osasuna,José Manuel Arnáiz Díaz,Right Center Forward,0.74809,,0.021567404,,foot,Open Play,Saved,Normal,,,,,,,99.2,55.9,116.9,41.6,2.2,0,20.799999999999997,15.899999999999999,26.18110005328271,37.395130720485
shot,82bda53e-1be5-4387-b0f9-4c85c34505cb,285,1,00:06:20.172,6,20,27,Barcelona,Regular Play,,Barcelona,Clément Lenglet,Left Center Back,1.10705,,0.018273583,8b9c6fd2-a2eb-439a-89f7-2c7e9c064590,foot,Open Play,Off T,Normal,,,,,,,94.5,25.1,120.0,44.7,3.1,1,25.5,14.899999999999999,29.53404814785809,30.29833024369212
shot,b99eb2fc-3b10-46da-9453-402e7cfca5e4,496,1,00:11:05.801,11,5,35,Barcelona,From Free Kick,,Barcelona,Ivan Rakitić,Center Defensive Midfield,0.239721,True,0.016565105,b80a91a4-ca6f-48b2-a7cd-f7a2f20c7f54,foot,Open Play,Wayward,Normal,,,,,,,95.3,27.2,99.1,31.3,,1,24.700000000000003,12.8,27.81959740902086,27.39403193741752
shot,55a14b9b-3df6-4295-9488-71b22a88dbbe,722,1,00:14:59.706,14,59,42,Osasuna,Regular Play,,Osasuna,José Manuel Arnáiz Díaz,Right Center Forward,0.582857,,0.036083944,5d1e5caa-a693-4d41-8a89-264221985ee9,foot,Open Play,Goal,Half Volley,True,,,,,,106.0,33.1,120.0,36.9,0.3,1,14.0,6.899999999999999,15.608010763707206,26.23671219530726
shot,64f96f89-7a1e-4280-9282-5bd23ae93333,800,1,00:18:08.835,18,8,46,Osasuna,From Corner,,Osasuna,Iñigo Pérez Soto,Left Center Midfield,1.1903,,0.06024543,af33165f-f6ab-4b62-abbd-05be7bafb6f4,foot,Open Play,Off T,Normal,True,,,,,,108.1,66.8,120.0,35.8,3.8,1,11.900000000000006,26.799999999999997,29.32319900692965,66.05735028346308
shot,71b035a7-42e0-444f-a9f6-af23e3cbb5c6,903,1,00:20:14.492,20,14,49,Osasuna,From Corner,,Osasuna,Jon Moncayola Tollar,Center Defensive Midfield,0.865797,,0.043243967,575423f2-1ddb-49bc-a939-a574c7080dbb,foot,Open Play,Off T,Normal,True,,,,,,95.1,43.6,120.0,45.2,2.0,1,24.900000000000006,3.6000000000000014,25.15889504727901,8.226722464108173
shot,fb7e2b9c-2bb9-498e-9176-e8d266b5e5a2,928,1,00:21:50.687,21,50,51,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,1.223267,,0.04224234,,foot,Free Kick,Post,Normal,,,,,,,98.0,57.4,119.9,43.4,2.8,0,22.0,17.4,28.049242414011825,38.3407927338632
shot,a359802d-df0f-41da-8422-a3781031a8a0,971,1,00:23:07.853,23,7,53,Barcelona,From Throw In,,Barcelona,Anssumane Fati,Left Wing,0.15793,,0.04949977,53f3ab3f-b81d-4544-a313-ee96f9aa4ea1,foot,Open Play,Blocked,Normal,,,,,,,102.0,31.2,104.0,32.9,,1,18.0,8.8,20.035967658189108,26.05349531049095
shot,ce075280-30a9-47e1-812f-81b757ec1c11,1236,1,00:28:52.876,28,52,65,Barcelona,Regular Play,,Osasuna,Jon Moncayola Tollar,Center Defensive Midfield,1.5929,,0.098546475,,foot,Open Play,Saved,Lob,,,,,,,77.5,78.1,109.2,46.8,1.8,0,42.5,38.099999999999994,57.07766638537353,41.8752922458383
shot,87f6e879-d189-43db-934a-a654df5096dc,1317,1,00:31:10.037,31,10,77,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,1.177282,,0.034409463,,foot,Free Kick,Off T,Normal,,,,,,,90.7,39.0,120.0,43.8,3.5,0,29.299999999999997,1.0,29.317059879871987,1.9547286116326765
shot,6b21265a-925e-4043-94ad-3c783afced33,1437,1,00:38:11.766,38,11,86,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.016933,,0.086428836,799af58a-14c1-4d82-a7d2-21ecbc470770,foot,Open Play,Blocked,Normal,,,,,,,103.6,31.0,105.3,31.7,,1,16.400000000000006,9.0,18.707217858356174,28.75712089730241
shot,92dcd899-f897-4d7e-be42-c436c64ea716,1614,1,00:41:17.219,41,17,91,Barcelona,From Throw In,,Barcelona,Martin Braithwaite Christensen,Center Forward,0.110559,,0.045554433,80aeeaf2-a3fb-424b-be41-837d27f1914b,foot,Open Play,Blocked,Normal,,,,,,,102.1,49.1,103.4,48.6,,1,17.900000000000006,9.100000000000001,20.080338642562786,26.94786806075983
shot,ee6f50a8-69e0-4f3f-a49d-b4b94e8d6e85,1690,1,00:42:51.182,42,51,92,Barcelona,From Corner,,Barcelona,Martin Braithwaite Christensen,Center Forward,0.648382,,0.051833138,54e69dc8-edaa-4196-ad81-28f83d4947ee,foot,Open Play,Off T,Normal,,,,,,,107.9,28.7,120.0,34.5,2.1,1,12.099999999999994,11.3,16.55596569216063,43.04193257076597
shot,75515789-e3d2-4359-ae8b-e25dfa4d6ed0,2006,2,00:02:13.834,47,13,109,Osasuna,From Free Kick,,Osasuna,Pervis Josué Estupiñán Tenorio,Left Wing Back,1.297541,,0.032842565,b0377320-0f56-4fbe-9994-462e00f376f7,foot,Open Play,Off T,Normal,,,,,,,102.0,20.3,120.0,47.8,0.3,1,18.0,19.7,26.685014521262676,47.58188029525955
shot,4830bf06-815d-4564-93b7-642ca7d43cb0,2077,2,00:04:28.646,49,28,111,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,1.067867,,0.10490375,,foot,Free Kick,Off T,Normal,,,,,,,94.2,43.3,120.0,43.5,4.2,0,25.799999999999997,3.299999999999997,26.010190310722447,7.2889523236101255
shot,92cd6f21-fcf6-4321-93b0-b1c6682b6330,2120,2,00:05:20.858,50,20,114,Barcelona,From Free Kick,,Barcelona,Anssumane Fati,Left Wing,1.049357,True,0.06981911,bfb3fbc5-3e6e-4e12-9771-87c4947cca5f,foot,Open Play,Off T,Normal,,,,,,,101.4,31.5,120.0,49.9,5.3,1,18.599999999999994,8.5,20.45018337326098,24.559891043701104
shot,228c699d-5a9c-4f4b-9fc7-3242bf64623c,2275,2,00:08:13.049,53,13,119,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.311994,,0.18058665,a26630d9-029f-421e-b186-b61e660c086f,foot,Open Play,Saved,Normal,,,,,,,111.6,51.2,117.2,44.7,1.4,1,8.400000000000006,11.200000000000003,14.000000000000005,53.13010235415597
shot,656b4fa1-8eaf-4a8b-bf8f-966470bd74f5,2380,2,00:10:37.578,55,37,122,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.300756,,0.13445865,71e16877-ee73-414e-a4dc-ae2578b816f1,foot,Open Play,Blocked,Normal,True,,,,,,106.4,34.5,108.8,34.9,,1,13.599999999999994,5.5,14.670037491431296,22.01898735001938
shot,6a1ef7d8-d851-464a-8d75-163a30706a8d,2446,2,00:12:12.945,57,12,125,Osasuna,From Throw In,,Osasuna,Jon Moncayola Tollar,Right Center Midfield,1.016822,True,0.015721172,141163d5-fdf3-4363-ab14-eccaced0e0d2,foot,Open Play,Saved,Normal,,,,,,,88.9,28.5,117.6,39.6,1.5,1,31.099999999999994,11.5,33.15810609790613,20.29312961573471
shot,41acb0bc-52ac-403e-bfc9-789c1e5911d7,2593,2,00:16:19.532,61,19,145,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,1.079344,,0.071661115,,foot,Free Kick,Goal,Normal,,,,,,,94.5,34.9,120.0,36.4,2.0,0,25.5,5.100000000000001,26.004999519323203,11.309932474020217
shot,6a0f309b-d3ab-486b-9ba8-9f9cc022b610,2662,2,00:19:16.156,64,16,150,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,2.276161,,0.05828928,15b7ddf8-6c71-4e69-943b-a229cf2957eb,foot,Open Play,Off T,Normal,,,,,,,72.4,75.1,120.0,48.6,1.4,1,47.599999999999994,35.099999999999994,59.14194788811067,36.40487616640988
shot,09f31267-55c0-44e3-bfeb-4356181671aa,3211,2,00:38:18.539,83,18,178,Barcelona,From Corner,,Barcelona,Jordi Alba Ramos,Left Back,0.97292,,0.02219476,6cadd941-53cc-4fa0-8778-78ed4e33ebb5,foot,Open Play,Off T,Normal,,,,,,,95.1,43.3,120.0,37.7,5.7,1,24.900000000000006,3.299999999999997,25.11772282672138,7.549421768263265
shot,2006368d-41f6-480a-b187-d50005b8232a,3557,2,00:45:44.755,90,44,187,Barcelona,Regular Play,,Barcelona,Luis Alberto Suárez Díaz,Center Forward,0.19271,,0.031799108,c91c1223-3300-421b-b367-966f7990d77e,foot,Open Play,Blocked,Normal,,,,,,,101.9,25.9,103.9,27.5,,1,18.099999999999994,14.100000000000001,22.94384449040744,37.918787755341306
shot,568e2248-1e5e-47ba-a38c-1bf2b7e975f6,3655,2,00:47:47.689,92,47,189,Osasuna,Regular Play,,Osasuna,Antonio Latorre Grueso,Left Wing Back,0.456313,,0.030099392,,foot,Open Play,Off T,Normal,,,,True,,,113.7,23.2,120.0,34.5,2.1,0,6.299999999999997,16.8,17.942407865166814,69.44395478041655
shot,e7678b81-64f9-4eeb-8320-df8e390d120b,3689,2,00:48:30.855,93,30,191,Osasuna,Regular Play,,Osasuna,Roberto Torres Morales,Right Center Midfield,0.290139,,0.39163044,eab99a37-7a91-4b3b-8ed9-48f5da8fbcb1,foot,Open Play,Goal,Half Volley,True,,,,,,113.8,44.7,120.0,43.1,1.2,1,6.200000000000003,4.700000000000003,7.780102827083975,37.16447489351145
shot,53a26c0d-626a-444e-8e86-79aeeee404da,3699,2,00:49:53.447,94,53,192,Barcelona,From Kick Off,,Barcelona,Luis Alberto Suárez Díaz,Center Forward,0.331938,,0.2864747,1a82552e-2f5c-4979-89e7-6a8675893b08,foot,Open Play,Post,Half Volley,,,,True,,,114.1,47.7,120.0,44.1,1.4,1,5.900000000000006,7.700000000000003,9.700515450222225,52.5394451395093
shot,56b79496-7184-4bb8-89b6-edea61b35024,3727,2,00:51:02.669,96,2,195,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,1.2455,,0.053991057,,foot,Free Kick,Off T,Normal,,,,,,,95.0,63.0,120.0,40.1,3.6,0,25.0,23.0,33.97057550292606,42.61405596961119
shot,7c3dc079-5dba-40de-ab54-c5ec1a990256,473,1,00:09:18.328,9,18,22,Barcelona,Regular Play,,Barcelona,Martin Braithwaite Christensen,Left Wing,0.388368,True,0.033643972,bd37a606-2bcf-430f-9856-ce0a2896db73,foot,Open Play,Saved,Normal,,,,,,,111.1,24.5,118.3,36.4,0.2,1,8.900000000000006,15.5,17.87344398821895,60.13583550374804
shot,313aa091-6d1b-445e-84a4-2f8388adef4b,688,1,00:14:03.577,14,3,31,Barcelona,From Counter,,Barcelona,Martin Braithwaite Christensen,Left Wing,0.74394,True,0.08227738,f4c9013f-baed-4d73-affe-647ae7be4793,foot,Open Play,Saved,Normal,,,,True,,,106.2,53.8,117.5,43.8,0.2,1,13.799999999999997,13.799999999999997,19.51614716074871,45.0
shot,526d5071-c746-4626-bf38-bf5ab91678d2,837,1,00:18:21.186,18,21,42,Real Sociedad,From Counter,,Real Sociedad,Alexander Isak,Center Forward,0.074482,,0.043888647,21357fb2-c1c7-41f7-87a7-d8d851824cec,foot,Open Play,Blocked,Normal,,,,,,,103.0,47.9,103.8,47.5,,1,17.0,7.899999999999999,18.74593289223025,24.924570355436437
shot,06306279-d383-428a-8c95-9635ae228cf3,1247,1,00:26:52.695,26,52,61,Real Sociedad,From Throw In,,Real Sociedad,Alexander Isak,Center Forward,0.52788,,0.09695828,3d870876-97fd-4dab-a306-5c16c5415682,head,Open Play,Off T,Normal,,,,,,,112.7,33.1,120.0,34.1,5.3,1,7.299999999999997,6.899999999999999,10.044899203078144,43.38646106711882
shot,191bb89a-0d23-4c0c-9e76-676efcaa6598,1298,1,00:28:03.838,28,3,62,Barcelona,From Goal Kick,,Barcelona,Ivan Rakitić,Right Center Midfield,1.089187,True,0.031136036,676f7492-c90a-4eaa-92b7-4a168c79cd01,foot,Open Play,Off T,Normal,,,,,,,91.7,40.8,120.0,32.4,0.3,1,28.299999999999997,0.7999999999999972,28.31130516242584,1.619237453874181
shot,4f8e5cf6-4ea2-41d1-8c04-5c0ec5885f8b,1319,1,00:28:57.485,28,57,64,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Center Forward,0.387884,,0.20346743,2c11f3eb-a693-45e7-b5d6-df173f6d01cc,foot,Open Play,Saved,Volley,True,,,,,,115.2,31.5,118.1,36.0,1.3,1,4.799999999999997,8.5,9.761659694949419,60.54632727307907
shot,e9c711d3-1528-471e-b533-1236cc4a130c,1324,1,00:29:41.209,29,41,65,Barcelona,From Corner,,Barcelona,Martin Braithwaite Christensen,Left Wing,0.698137,True,0.043849126,2adc44d7-4069-4d27-854b-4b0b579781a9,head,Open Play,Off T,Normal,,,,,,,110.7,34.7,120.0,36.5,4.9,1,9.299999999999997,5.299999999999997,10.704204781299726,29.678489925135203
shot,6fe8eb99-cafb-4441-8eda-5f5064a2df80,1341,1,00:30:24.648,30,24,66,Real Sociedad,From Goal Kick,,Real Sociedad,Ander Barrenetxea Muguruza,Left Wing,0.680393,,0.07436498,75131d9d-a96f-4861-8642-624419d3bb76,head,Open Play,Saved,Normal,,,,,,,113.9,30.0,117.7,36.7,1.3,1,6.099999999999994,10.0,11.713667231059619,58.616808943641
shot,6ca56a30-8632-41d8-8796-93e57f77e12e,1522,1,00:32:55.545,32,55,72,Barcelona,Regular Play,,Barcelona,Antoine Griezmann,Right Wing,0.059055,True,0.081823885,9f9d447d-7d2c-4835-9a36-15525b6a7051,foot,Open Play,Blocked,Normal,True,,,,,,105.3,34.0,106.2,34.6,,1,14.700000000000003,6.0,15.877342346879093,22.20347853205739
shot,0adab879-08a8-4255-810e-641c0495b725,1754,1,00:36:57.835,36,57,81,Real Sociedad,Regular Play,,Real Sociedad,Alexander Isak,Center Forward,0.456208,,0.11255746,b4cd7f22-32ce-4128-a410-f8f83d643536,foot,Open Play,Blocked,Half Volley,,,,,,,109.2,31.8,111.6,32.8,,1,10.799999999999997,8.2,13.560235986147141,37.20792192178157
shot,9e6dd29a-9eea-4fd3-8f34-5441031f7269,1896,1,00:39:17.213,39,17,84,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Center Forward,0.742634,,0.11329867,9862d301-5d10-4283-9df2-a930875278d4,foot,Open Play,Off T,Normal,True,,,,,,104.8,35.7,120.0,35.4,0.2,1,15.200000000000003,4.299999999999997,15.796518603793688,15.79592898907391
shot,95a6ba5b-3a98-4fcb-9625-6816541e1c84,2113,2,00:00:38.811,45,38,95,Real Sociedad,From Kick Off,,Real Sociedad,Ander Barrenetxea Muguruza,Left Wing,1.178285,,0.03322283,af0f9214-69e8-4968-ae3e-9057f133903b,foot,Open Play,Off T,Normal,,,,,,,105.7,23.5,120.0,45.5,5.5,1,14.299999999999997,16.5,21.834376565407126,49.08561677997488
shot,b99a16e2-8d6e-44fe-8ecd-ce68f012136a,2488,2,00:08:08.340,53,8,104,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Center Forward,0.857233,,0.044536654,1653a6c3-7a41-44be-9f7b-6fc24a26097d,foot,Open Play,Off T,Normal,,,,,,,101.4,41.0,120.0,44.6,2.3,1,18.599999999999994,1.0,18.626862323000076,3.077455399424378
shot,1b00a7e5-3679-46c4-a8ef-750f54a243e7,2523,2,00:09:14.898,54,14,107,Real Sociedad,Regular Play,,Real Sociedad,Martin Ødegaard,Center Attacking Midfield,0.82402,,0.08672119,e1ed9506-fd1a-4879-9d3f-15ab16e78a1a,foot,Open Play,Off T,Normal,,,,,,,105.3,40.5,120.0,30.5,0.9,1,14.700000000000003,0.5,14.70850094333206,1.9480850065149493
shot,df6b62f2-83a9-4891-9e60-a0640d0ec1e3,2612,2,00:11:58.493,56,58,112,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Center Forward,0.730101,,0.094349876,,foot,Free Kick,Blocked,Normal,,,,,,,94.1,31.9,112.7,38.7,,0,25.900000000000006,8.100000000000001,27.13705953120198,17.366619883258497
shot,2410f44c-9c22-41a8-accd-46eecee9c677,2635,2,00:12:23.277,57,23,113,Real Sociedad,From Counter,,Real Sociedad,Ander Barrenetxea Muguruza,Left Wing,0.880575,,0.05164639,605313e9-8b4f-49d3-946c-b51c1616a3da,foot,Open Play,Off T,Normal,,,,,,,109.1,26.7,120.0,42.7,4.9,1,10.900000000000006,13.3,17.195929750961422,50.663706258020554
shot,7118cd09-13da-4be9-8616-c79bcfbbdbc9,2678,2,00:14:07.807,59,7,115,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Center Forward,0.50871,True,0.2496436,8797b70c-29d8-46af-b681-73a428649b0c,foot,Open Play,Off T,Half Volley,True,,,,,,112.9,38.2,120.0,39.0,5.4,1,7.099999999999994,1.7999999999999972,7.324616030891988,14.225963898751786
shot,e85e56ec-fe95-4cbd-92ad-9d1c01b357eb,2787,2,00:18:59.548,63,59,121,Barcelona,Regular Play,,Barcelona,Ivan Rakitić,Right Center Midfield,0.517259,,0.065444805,74f3d4f7-05b1-4e67-900b-e3c90b7093ef,foot,Open Play,Saved,Normal,True,,,,,,104.7,54.2,118.7,44.3,1.6,1,15.299999999999997,14.200000000000003,20.87414668914636,42.86453655762335
shot,7b3236ff-79a2-4308-9c70-4bb807c21f61,2815,2,00:20:17.786,65,17,123,Barcelona,From Corner,,Barcelona,Gerard Piqué Bernabéu,Right Center Back,0.525788,,0.14532395,54e55575-ff72-47bd-8a97-748472c87544,head,Open Play,Saved,Normal,,,,,,,114.0,36.5,118.9,39.9,1.5,1,6.0,3.5,6.946221994724902,30.256437163529263
shot,8c5d6c45-2b2a-4455-a107-475cd18b1adc,3002,2,00:26:07.060,71,7,130,Real Sociedad,From Free Kick,,Real Sociedad,Ignacio Monreal Eraso,Left Back,0.153299,,0.056163058,a59f1cbc-df26-46e3-a3d8-4ab80bd74688,foot,Open Play,Blocked,Normal,True,,,,,,107.0,24.8,109.3,28.3,,1,13.0,15.2,20.00099997500125,49.460848258516556
shot,8c8b508b-4302-4b5d-81df-2c2f594159bc,3062,2,00:27:55.792,72,55,131,Real Sociedad,From Corner,,Real Sociedad,Mikel Oyarzabal Ugarte,Left Wing,0.644252,,0.053321287,f90b07fb-6d49-407c-a80e-8aac39eb4937,foot,Open Play,Off T,Normal,,,,,,,100.1,26.4,120.0,34.9,4.2,1,19.900000000000006,13.600000000000001,24.103319273494268,34.34936845392374
shot,63d563a0-2b58-4e46-bac3-d590b843fea9,3124,2,00:29:44.672,74,44,133,Real Sociedad,Regular Play,,Real Sociedad,Alexander Isak,Center Forward,0.376766,,0.09880084,b4b1d38f-33d7-4ffe-964f-8272aa81c08e,foot,Open Play,Off T,Normal,True,,,,,,109.1,26.4,120.0,34.6,1.6,1,10.900000000000006,13.600000000000001,17.42899882379938,51.2888514554274
shot,1d86d89c-c25b-4cd0-a352-d4b039c980f3,3195,2,00:35:32.028,80,32,138,Barcelona,Other,,Barcelona,Lionel Andrés Messi Cuccittini,Center Forward,0.517954,,0.76,,foot,Penalty,Goal,Normal,,,,,,,108.2,40.0,120.0,43.3,1.1,0,11.799999999999997,0.0,11.799999999999997,0.0
